Attribute Name,Attribute Alias Name,Data Type,Unique Values,Statistics,Unique Counts,Null Percent,Associated Element,Dataset Alias,Info URL,Mode
SurveyDate,Survey Date,esriFieldTypeDate,1546600408000; 1546600537000; 1546600869000; 1546601199000; 1546602443000; 1546604001000; 1546604082000; 1546616936000; 1546617348000; 1546617636000; 1546617870000; 1546618389000; 1546618520000; 1546618672000; 1546618827000; 1546618864000; 1546618884000; 1546618965000; 1546618985000; 1546619007000,,2165,0.0,,TxDOT Bicycle Inventory Points,https://gis-txdot.opendata.arcgis.com/maps/ed3c4db30d7b4e3bb29c33960904305b/about,bike
Bike_Slot,Bike Slot,esriFieldTypeSmallInteger,1; 2,"MIN: 1.0, MAX: 2.0, AVG: 1.894",2,88.0,,TxDOT Bicycle Inventory Points,https://gis-txdot.opendata.arcgis.com/maps/ed3c4db30d7b4e3bb29c33960904305b/about,bike
Bike_Signals,Bike Signals,esriFieldTypeSmallInteger,,,0,100.0,,TxDOT Bicycle Inventory Points,https://gis-txdot.opendata.arcgis.com/maps/ed3c4db30d7b4e3bb29c33960904305b/about,bike
Bike_Box,Bike Box,esriFieldTypeSmallInteger,,,0,100.0,,TxDOT Bicycle Inventory Points,https://gis-txdot.opendata.arcgis.com/maps/ed3c4db30d7b4e3bb29c33960904305b/about,bike
Two_Stage_Turn_Box,Two Stage Turn Box,esriFieldTypeSmallInteger,,,0,100.0,,TxDOT Bicycle Inventory Points,https://gis-txdot.opendata.arcgis.com/maps/ed3c4db30d7b4e3bb29c33960904305b/about,bike
Bike_Network_Sign,Bike Network Sign,esriFieldTypeSmallInteger,1; 2,"MIN: 1.0, MAX: 2.0, AVG: 1.99",2,14.5,,TxDOT Bicycle Inventory Points,https://gis-txdot.opendata.arcgis.com/maps/ed3c4db30d7b4e3bb29c33960904305b/about,bike
Bike_Parking,Bike Parking,esriFieldTypeSmallInteger,,,0,100.0,,TxDOT Bicycle Inventory Points,https://gis-txdot.opendata.arcgis.com/maps/ed3c4db30d7b4e3bb29c33960904305b/about,bike
Bike_Network_Amenity,Bike Network Amenity,esriFieldTypeSmallInteger,3,"MIN: 3.0, MAX: 3.0, AVG: 3.0",1,99.4,,TxDOT Bicycle Inventory Points,https://gis-txdot.opendata.arcgis.com/maps/ed3c4db30d7b4e3bb29c33960904305b/about,bike
Notes,Overall Notes,esriFieldTypeString,path shared w road; right lane; no bike lane associated. only this single sign; facing wrong direction from rd; BIKE SIGN FADED; bike sign right lane only; 12ft seperation from rd to path by vegetation; bike lane begin; bike lane begins; shared car lane; no parking bike lanes; sign facing wrong direction; right lane only; right lane bike only sign; bike lane ahead; BEGIN/END; BIKE LANE ENDS; path is shared w road,,28,86.7,,TxDOT Bicycle Inventory Points,https://gis-txdot.opendata.arcgis.com/maps/ed3c4db30d7b4e3bb29c33960904305b/about,bike
ControlSec,Control Section,esriFieldTypeString,LO5908; LL4146; 180401; LR3673; LL7004; R00260; 008614; LA4226; B00345; 002712; LP5234; LP8576; LU5993; 061905; LS2818; LS6782; LO0800; AA8623; 041204; 180101,,409,0.0,,TxDOT Bicycle Inventory Points,https://gis-txdot.opendata.arcgis.com/maps/ed3c4db30d7b4e3bb29c33960904305b/about,bike
CityNum,City Number,esriFieldTypeInteger,0; 22150; 15320; 7400; 30500; 12950; 41500; 26100; 35060; 38220; 15400; 42250; 18950; 42900; 46120; 32000; 37550; 38440; 37450; 35300,"MIN: 0.0, MAX: 46120.0, AVG: 23021.602",89,0.0,,TxDOT Bicycle Inventory Points,https://gis-txdot.opendata.arcgis.com/maps/ed3c4db30d7b4e3bb29c33960904305b/about,bike
CountyNum,County Number,esriFieldTypeInteger,46; 69; 161; 75; 181; 15; 158; 109; 89; 152; 95; 72; 212; 126; 178; 106; 43; 49; 184; 21,"MIN: 4.0, MAX: 246.0, AVG: 90.587",50,0.0,,TxDOT Bicycle Inventory Points,https://gis-txdot.opendata.arcgis.com/maps/ed3c4db30d7b4e3bb29c33960904305b/about,bike
DistrictNum,District Number,esriFieldTypeInteger,15; 9; 3; 12; 6; 21; 7; 1; 24; 18; 10; 4; 19; 13; 5; 22; 16; 2; 17; 11,"MIN: 1.0, MAX: 24.0, AVG: 16.164",22,0.0,,TxDOT Bicycle Inventory Points,https://gis-txdot.opendata.arcgis.com/maps/ed3c4db30d7b4e3bb29c33960904305b/about,bike
GlobalID,GlobalID,esriFieldTypeGlobalID,362a0241-0871-4f31-b77c-002ec37963dc; c1bcfcee-4e5d-478c-ab16-0044535d1729; 72bff607-09a0-4298-9b0b-00d803adc161; 6dca388f-30e6-482c-b081-00f59a0f043b; ed55b21c-5a60-49da-afb1-012818e5ac64; a5909418-ac14-4a84-a0fc-01de07f7a0d1; 49e6e1a1-92e2-4756-9acd-01e5d3405c4e; cc1c06ae-2038-479c-8301-01ebb32cb267; bad01b51-799b-4c04-95ba-01eea8c65e7a; 0554d61d-627f-4654-8625-01f83f13b2dd; 6a5abdd1-a040-4c9e-a498-01fcb4959761; 65ed31c2-ac38-4a5d-b1e3-02442e4342fb; 4a92dc5e-2f34-4b9c-8d69-025093a129f3; fddec178-3c85-471a-b4be-025350348af8; 4e6f87be-a249-41df-a78f-0294ab521cf8; 8079f975-9cda-4e86-909a-02dc75a6a444; 4fc55367-2914-4cfa-9a54-02e97e7aacf3; dff535d4-1cb6-40d7-a5f9-037d054e95e5; 00c7e9b8-353f-487e-a87e-037f7cc70b0f; f6e388b9-cf63-4441-a52c-03a074faf9a7,,2210,0.0,,TxDOT Bicycle Inventory Points,https://gis-txdot.opendata.arcgis.com/maps/ed3c4db30d7b4e3bb29c33960904305b/about,bike
HoustonBikePlan_FundSource,HBP_FundSource,esriFieldTypeString,HSIP; TxDOT; HPB; HCPCT1; TIRZ5/District H CM; TIRZ 15; TIRZ; CIP/CM District I; PCT1; HCPCT2; Westchase MD; Spring Branch MD; COH/PCT1/PCT2; HCTRA; CIP; COH CIP; HCPCT1/UH; TIRZ 27; TIRZ 2,,24,,,Houston Proposed & Existing Bikeways,https://cohgis-mycity.opendata.arcgis.com/datasets/MyCity::coh-bikeways-existing-lc-1/about,bike
Proposed_Date,Proposed Date,esriFieldTypeDate,1631664000000; 1640822400000; 1646092800000,,3,,,Houston Proposed & Existing Bikeways,https://cohgis-mycity.opendata.arcgis.com/datasets/MyCity::coh-bikeways-existing-lc-1/about,bike
Programmed_Date,Programmed Date,esriFieldTypeDate,1567296000000; 1603929600000; 1524009600000; 1607385600000; 1574208000000; 1650412800000; -2209161600000; 1641254400000; 1605657600000; 1580688000000; 1604448000000; 1580947200000; 1606176000000; 1621296000000; 1646784000000; 1561939200000; 1647475200000; 1572566400000; 1631664000000; 1601510400000,,35,,,Houston Proposed & Existing Bikeways,https://cohgis-mycity.opendata.arcgis.com/datasets/MyCity::coh-bikeways-existing-lc-1/about,bike
Existing_Date,Existing Date,esriFieldTypeDate,1567296000000; 1669939200000; 1641772800000; 1650412800000; -2209161600000; 1556668800000; 1577750400000; 1580256000000; 1560470400000; 1585699200000; 1659398400000; 1561939200000; 1603238400000; 1601510400000; 1641340800000; 1583020800000; 1646092800000; 1548720000000; 1590969600000,,19,,,Houston Proposed & Existing Bikeways,https://cohgis-mycity.opendata.arcgis.com/datasets/MyCity::coh-bikeways-existing-lc-1/about,bike
OBJECTID,OBJECTID,esriFieldTypeOID,1; 2; 3; 4; 5; 6; 7; 8; 9; 10; 11; 12; 13; 14; 15; 16; 17; 18; 19; 20,,6797,,,Houston Proposed & Existing Bikeways,https://cohgis-mycity.opendata.arcgis.com/datasets/MyCity::coh-bikeways-existing-lc-1/about,bike
Unique_ID,Unique_ID,esriFieldTypeSmallInteger,1589; 2253; 2917; 3581; 5834; 6498; 23; 687; 902; 1566; 2230; 2894; 6521; 46; 215; 710; 879; 1374; 1543; 2207,,6797,,,Houston Proposed & Existing Bikeways,https://cohgis-mycity.opendata.arcgis.com/datasets/MyCity::coh-bikeways-existing-lc-1/about,bike
Full_Name,Full_Name,esriFieldTypeString,PARK CENTER WAY; MELDRUM JET PILOT CONNECTION; HARTSOOK ST; GESSNER BRIARPARK TRAIL; BIG HOLLOW LN; ANDREWS CONNECTION; JEROME ST; LEE PARK CONNECTION; RICE BLVD; FELDSPAR ST; WANDA LN; N SAN JACINTO ST; ADDICKS HOWELL RD; ADDICKS RESERVOIR; LYBERT CONNECTION; MARSDEN ST; STADIUM CONNECTION; MATTHEWS ST; SHEPHERD DR; KNOBOAK DR,,1324,,,Houston Proposed & Existing Bikeways,https://cohgis-mycity.opendata.arcgis.com/datasets/MyCity::coh-bikeways-existing-lc-1/about,bike
Length_Miles,Length_Miles,esriFieldTypeDouble,0.009; 0.469; 0.055; 0.348; 0.066; 0.236; 0.551; 0.061; 0.141; 0.272; 0.318; 0.561; 0.026; 0.247; 0.157; 0.070; 0.023; 0.123; 0.538; 0.676,,6796,,,Houston Proposed & Existing Bikeways,https://cohgis-mycity.opendata.arcgis.com/datasets/MyCity::coh-bikeways-existing-lc-1/about,bike
Council_District,Council_District,esriFieldTypeString,K; J; H; E; A; D; F; G; Unincorporated; C; B; I,,12,,,Houston Proposed & Existing Bikeways,https://cohgis-mycity.opendata.arcgis.com/datasets/MyCity::coh-bikeways-existing-lc-1/about,bike
KeyConnect,KeyConnect,esriFieldTypeString,N; Y,,2,,,Houston Proposed & Existing Bikeways,https://cohgis-mycity.opendata.arcgis.com/datasets/MyCity::coh-bikeways-existing-lc-1/about,bike
Maintenance,Maintenance,esriFieldTypeString,COH-NW; COH-DWN; COH-SE; COH-SW; HCTRA; COH-NE,,6,,,Houston Proposed & Existing Bikeways,https://cohgis-mycity.opendata.arcgis.com/datasets/MyCity::coh-bikeways-existing-lc-1/about,bike
URL,URL,esriFieldTypeString,https://www.westchasedistrict.com/two-side-paths-enhance-pedestrian-connectivity-in-westchase-district/; https://houstonbikeplan.org/planned/11th-street/; https://houstonbikeplan.org/lyons-avenue/; http://www.downtowndistrict.org/projects-initiatives/bagby-street-project/; https://www.hcp1.net/Road-Bridge/Capital-Improvement-Projects/tsu-cleburne-street-ennis-st-to-scott-st; https://houstonbikeplan.org/kelley-street/; https://houstonparksboard.org/about/bayou-greenways-2020; https://houstonbikeplan.org/gray-street/; https://houstonbikeplan.org/polk-street/; https://myconnectcommunity.org/pf/hillcroft-redesign/; https://houstonbikeplan.org/austin-corridor/; https://houstonbikeplan.org/north-main/; http://www.clcwa.org/exploration-green-detention-facility/; https://houstonparksboard.org/about/greens-bayou; https://houstonbikeplan.org/planned/third-ward/hutchins-street/; https://houstonbikeplan.org/project-summary-hardy-elysian/; https://houstonbikeplan.org/lawndale-street/,,17,,,Houston Proposed & Existing Bikeways,https://cohgis-mycity.opendata.arcgis.com/datasets/MyCity::coh-bikeways-existing-lc-1/about,bike
HC_Status,HC_Status,esriFieldTypeString,Existing; Programmed; Proposed,,3,,,Houston Proposed & Existing Bikeways,https://cohgis-mycity.opendata.arcgis.com/datasets/MyCity::coh-bikeways-existing-lc-1/about,bike
HC_Class,HC_Class,esriFieldTypeString,Shared On-Street - HC; Dedicated On-Street - HC; Off-Street,,3,,,Houston Proposed & Existing Bikeways,https://cohgis-mycity.opendata.arcgis.com/datasets/MyCity::coh-bikeways-existing-lc-1/about,bike
LC_Status,LC_Status,esriFieldTypeString,Existing,,1,,,Houston Proposed & Existing Bikeways,https://cohgis-mycity.opendata.arcgis.com/datasets/MyCity::coh-bikeways-existing-lc-1/about,bike
LC_Class,LC_Class,esriFieldTypeString,Dedicated On-Street - LC; Shared On-Street - LC,,2,,,Houston Proposed & Existing Bikeways,https://cohgis-mycity.opendata.arcgis.com/datasets/MyCity::coh-bikeways-existing-lc-1/about,bike
Description,Description,esriFieldTypeString,Cycle Track; Protected Bike Lane; Parking-Protected Bike Lane; Protected Cycle Track; Side Path; Signed Bike Route; Shared-Use Path; Bike Lane,,8,,,Houston Proposed & Existing Bikeways,https://cohgis-mycity.opendata.arcgis.com/datasets/MyCity::coh-bikeways-existing-lc-1/about,bike
Implementer,Implementer,esriFieldTypeString,CLCWA; TxDOT; TIRZ 19; HPB; HCPCT1; TIRZ 15; METRO; HCPCT2; Westchase MD; TIRZ 3; Spring Branch MD; HCTRA; TIRZ 13; Private; COH; TIRZ 11; HCPCT1/UH; TIRZ 5,,25,,,Houston Proposed & Existing Bikeways,https://cohgis-mycity.opendata.arcgis.com/datasets/MyCity::coh-bikeways-existing-lc-1/about,bike
Shape,Shape,esriFieldTypeGeometry,,,,,,Houston Proposed & Existing Bikeways,https://cohgis-mycity.opendata.arcgis.com/datasets/MyCity::coh-bikeways-existing-lc-1/about,bike
Shape.STLength(),Shape.STLength(),esriFieldTypeDouble,1299.609; 93.320; 1546.188; 1211.046; 1223.584; 661.915; 117.447; 1796.588; 267.327; 2105.289; 1565.422; 3185.127; 2020.703; 167.020; 1879.096; 175.704; 243.068; 192.136; 1244.741; 47.356,,,,,Houston Proposed & Existing Bikeways,https://cohgis-mycity.opendata.arcgis.com/datasets/MyCity::coh-bikeways-existing-lc-1/about,bike
OBJECTID,OBJECTID,esriFieldTypeOID,31; 42; 149; 178; 314; 317; 318; 319; 320; 328; 329; 331; 332; 334; 352; 358; 359; 360; 361; 362,,3379,,,Dallas Trails and Bikeways,https://data-nctcoggis.hub.arcgis.com/datasets/NCTCOGGIS::existing-trails-and-on-street-bikeways/about,bike
Status,Status,esriFieldTypeString,Existing,,1,,,Dallas Trails and Bikeways,https://data-nctcoggis.hub.arcgis.com/datasets/NCTCOGGIS::existing-trails-and-on-street-bikeways/about,bike
OnOffStr,On or Off Street,esriFieldTypeString,On-Street; Off-Street,,2,,,Dallas Trails and Bikeways,https://data-nctcoggis.hub.arcgis.com/datasets/NCTCOGGIS::existing-trails-and-on-street-bikeways/about,bike
FuncClass,Functional Class,esriFieldTypeString,Local; Regional,,2,,,Dallas Trails and Bikeways,https://data-nctcoggis.hub.arcgis.com/datasets/NCTCOGGIS::existing-trails-and-on-street-bikeways/about,bike
RegCorr,Regional Corridor,esriFieldTypeString,N/A; Southern Dallas County; Cotton Belt; McKinney to Dallas; Denton to Dallas and DFW Discovery Trail; Cotton Belt and McKinney to Dallas; DFW Discovery Trail; Cotton Belt and Denton to Dallas; Denton to Dallas,,9,,,Dallas Trails and Bikeways,https://data-nctcoggis.hub.arcgis.com/datasets/NCTCOGGIS::existing-trails-and-on-street-bikeways/about,bike
FacType,Facility Type,esriFieldTypeString,Bike Lanes; Shared Lane Markings; Shared Use Paths 8-ft Wide; Shared Use Paths; Buffered Bike Lanes; Two-Way Cycle Tracks; Separated Bike Lanes,,7,,,Dallas Trails and Bikeways,https://data-nctcoggis.hub.arcgis.com/datasets/NCTCOGGIS::existing-trails-and-on-street-bikeways/about,bike
AlignPend,Alignment Pending,esriFieldTypeString,Yes; No,,3,,,Dallas Trails and Bikeways,https://data-nctcoggis.hub.arcgis.com/datasets/NCTCOGGIS::existing-trails-and-on-street-bikeways/about,bike
Name,Name,esriFieldTypeString,"Walnut Creek Linear Park Trail; Caymen Estates 2 Trail; Addison Circle Park Trail; Bowman Branch Linear Park Trail; Creekside at Preston; Five Mile Creek Trail; Glendale Park Trail; Carl Knox, Jr. Park Loop; Renner Trail; Delaware Creek Trail; Webb Community Trail; Eastside Park Trail; Katy Trail - Trinity Strand Connection; Fretz Park Trail; Calloway Branch Trail; Roy Orr Trail; Leonard L. Woods Park Trail; Milestone Trail; Creekview Park and Greenbelt Trail; Northfield Trail",,314,,,Dallas Trails and Bikeways,https://data-nctcoggis.hub.arcgis.com/datasets/NCTCOGGIS::existing-trails-and-on-street-bikeways/about,bike
StateNetCat,Statewide Network Category,esriFieldTypeString,Regional Route; N/A; Cross-State Spine; Connecting Spur,,4,,,Dallas Trails and Bikeways,https://data-nctcoggis.hub.arcgis.com/datasets/NCTCOGGIS::existing-trails-and-on-street-bikeways/about,bike
Shape,Shape,esriFieldTypeGeometry,,,,,,Dallas Trails and Bikeways,https://data-nctcoggis.hub.arcgis.com/datasets/NCTCOGGIS::existing-trails-and-on-street-bikeways/about,bike
Shape.STLength(),Shape.STLength(),esriFieldTypeDouble,,,,,,Dallas Trails and Bikeways,https://data-nctcoggis.hub.arcgis.com/datasets/NCTCOGGIS::existing-trails-and-on-street-bikeways/about,bike
OBJECTID,OBJECTID,esriFieldTypeOID,261; 593; 23; 238; 355; 570; 687; 46; 215; 378; 547; 710; 879; 5788; 69; 192; 401; 524; 733; 856,,1004,,,El Paso Bike Lanes,https://city-of-el-paso-open-data-coepgis.hub.arcgis.com/datasets/45caa98e63ca44afa665c86eec7fec9b_0/about,bike
Status,Status,esriFieldTypeString,EXISTING; PROPOSED,,2,,,El Paso Bike Lanes,https://city-of-el-paso-open-data-coepgis.hub.arcgis.com/datasets/45caa98e63ca44afa665c86eec7fec9b_0/about,bike
Facility_T,Facility_T,esriFieldTypeString,SHARED USE PATH; FURTHER STUDY NEEDED; TWO-WAY CYCLE TRACK; SIGNED SHARED ROADWAY; CYCLE TRACK/PROTECTED BIKE LANE (ONE-WAY); CYCLE TRACK/PROTECTED BIKE LANE; BUFFERED BIKE LANE; SHOULDER BIKEWAY; SHARED LANE MARKINGS; BICYCLE BLVD; BIKE SHARE LANES; BIKE LANE,,12,,,El Paso Bike Lanes,https://city-of-el-paso-open-data-coepgis.hub.arcgis.com/datasets/45caa98e63ca44afa665c86eec7fec9b_0/about,bike
FROM_,FROM_,esriFieldTypeString,HASTINGS; BALTIMORE; DELTA / TROWBRIDGE; COUNTRY CLUB; PHOENIX; BRIAN ALLIN; LOMALAND; W/O TAMA; TIMBERWOLF; GATEWAY SOUTH; KENWORTHY; SCHOOL; DURAZNO; ISELA RUBALCAVA; TROWBRIDGE; QUEZADA; LOMA VERDE; BANDOLERO; GATEWAY WEST; MONTOYA,,374,,,El Paso Bike Lanes,https://city-of-el-paso-open-data-coepgis.hub.arcgis.com/datasets/45caa98e63ca44afa665c86eec7fec9b_0/about,bike
TO_,TO,esriFieldTypeString,HASTINGS; BALTIMORE; FOUNDERS; OLD HUECO TANKS; COUNTRY CLUB; CESSNA; DAVIS; GATEWAY SOUTH; KENWORTHY; SCHOOL; TROWBRIDGE; DARRINGTON; QUEZADA; DEAN JONES; LOMA VERDE; LOMBARD; BANDOLERO; WESTWIND; GATEWAY WEST; MONTOYA,,371,,,El Paso Bike Lanes,https://city-of-el-paso-open-data-coepgis.hub.arcgis.com/datasets/45caa98e63ca44afa665c86eec7fec9b_0/about,bike
Jurisdicti,Jurisdicti,esriFieldTypeString,TXDOT; UTEP; CITY OF EL PASO; COUNTY OF EL PASO; EL PASO / TXDOT; COEP,,7,,,El Paso Bike Lanes,https://city-of-el-paso-open-data-coepgis.hub.arcgis.com/datasets/45caa98e63ca44afa665c86eec7fec9b_0/about,bike
NAME,NAME,esriFieldTypeString,ACER; AIRWAY; ALABAMA; ALAMEDA; Alameda Ave; ALBUM; ALBUM-SAM SNEAD CONNECTOR; ALCAN; ALETHEA PARK; ALTURA; AMECA; AMERICAS NORTH; AMERICAS SOUTH; AMESBURY; ANDREW BARCENA; ANGE; ANGEL FACE; ANGORA LOOP; ANISE,,591,,,El Paso Bike Lanes,https://city-of-el-paso-open-data-coepgis.hub.arcgis.com/datasets/45caa98e63ca44afa665c86eec7fec9b_0/about,bike
Miles,Miles,esriFieldTypeDouble,1.229; 0.446; 1.155; 1.292; 0.226; 1.266; 3.032; 1.542; 0.610; 6.904; 0.743; 5.885; 0.135; 0.142; 0.240; 0.518; 0.043; 2.346; 0.283; 0.750,,859,,,El Paso Bike Lanes,https://city-of-el-paso-open-data-coepgis.hub.arcgis.com/datasets/45caa98e63ca44afa665c86eec7fec9b_0/about,bike
OBJECTID,OBJECTID,esriFieldTypeOID,11940; 30968; 45; 78676; 12696; 2557; 97994; 97207; 11453; 21614; 98242; 60549; 19872; 50332; 50943; 90533; 51238; 84680; 79196; 46991,,98584,0.0,,San Antonio Sidewalks,https://opendata-cosagis.opendata.arcgis.com/datasets/CoSAGIS::sidewalks/about,pedestrian
CartID,CartID,esriFieldTypeString,50003420; 260009637; 260080475; 260033646; 260034523; 260005356; 190000890; 250002232; 260076716; 260026749; 260037183; 260043094; 130002469; 260001031; 260027901; 40001144; 220000325; 200000383; 30004473; 260025133,,98584,0.0,,San Antonio Sidewalks,https://opendata-cosagis.opendata.arcgis.com/datasets/CoSAGIS::sidewalks/about,pedestrian
SidewalkType,SidewalkType,esriFieldTypeString,Non-Existing; Existing; Undesired,,3,0.0,,San Antonio Sidewalks,https://opendata-cosagis.opendata.arcgis.com/datasets/CoSAGIS::sidewalks/about,pedestrian
Width,Width,esriFieldTypeDouble,0; 2.248; 2.517; 2.987; 2.173; 3.274; 4.228; 4.985; 3.178; 4.818; 3.096; 3.234; 4.291; 2.564; 2.368; 4.898; 2.756; 2.705; 2.436; 2.875,"MIN: 0.0, MAX: 287.5, AVG: 2.429",2818,0.0,,San Antonio Sidewalks,https://opendata-cosagis.opendata.arcgis.com/datasets/CoSAGIS::sidewalks/about,pedestrian
MSAG_Name,MSAG_Name,esriFieldTypeString,LONG ARROW; SUNFLOWER; QUIET NIGHT LN; MINNETONKA; KALTEYER; HIGH SIERRA; E MALLY BLVD; VERONICA; CAVOLI FIELDS; MOLOKAI; NACO-PERRIN BLVD; MILLCHASE; RANCH CT; Gillespie; CITY-BASE LANDING; CANYON PKWY; McCullough Ave; HICKS AVE; LIMPIO; OLD MOSS RD,,14259,0.0,,San Antonio Sidewalks,https://opendata-cosagis.opendata.arcgis.com/datasets/CoSAGIS::sidewalks/about,pedestrian
ProjectName,ProjectName,esriFieldTypeString,831.369264126156; 160493TexasResearchParkU2; 2015000304 Seale Subdivision Unit 8; 180346 Rosillo Creek Unit 2 Subdivision; 2018000421 Paloma Unit 10; 2018000210 Sage Valley Unit 1; 19-11800039 Valley Ranch Unit 22; 060359 Avalon Subdivision; 20-11800413 Applewhite Meadows Subdivision Unit 2; 23-01573 District 3 Pedestrian Mobility Improvements W Formosa Blvd Escalon Ave to Pleasnton Rd; 23-01573 District 3 Pedestrian Mobility Improvements W Hutchins PL Commercial Ave to Clamp Ave; 160145MillerRanchU7A; District 4 Pedestrian Mobility Streets Manoway Steet W Ackard Pl Rodrick Dr; 263.141396514023; FY 2019 Sidewalk Ped Mobility - Gwenda Lea From Clegg Dr To Van (Both Sides); FY2021 SMP 1819 Reconstruction; 198.217136188856; 359.826063801952; 120214FallbrookU1Enclave; FY2019 Ped Mobility ProjID 1176,,942,0.0,,San Antonio Sidewalks,https://opendata-cosagis.opendata.arcgis.com/datasets/CoSAGIS::sidewalks/about,pedestrian
Jurisdiction,Juridiction,esriFieldTypeString,Balcones Heights; Saint Hedwig; Selma; Alamo Heights; ETJ San Antonio; Converse; Terrell Hills; San Antonio; Bexar County; Helotes; Lackland AFB; Hollywood Park; Castle Hills; Leon Valley; Kirby; Lackland AFB Annex,,16,0.0,,San Antonio Sidewalks,https://opendata-cosagis.opendata.arcgis.com/datasets/CoSAGIS::sidewalks/about,pedestrian
District,District,esriFieldTypeSmallInteger,0; 9; 3; 6; 7; 1; 10; 4; 5; 2; 8,"MIN: 0.0, MAX: 10.0, AVG: 4.694",11,0.0,,San Antonio Sidewalks,https://opendata-cosagis.opendata.arcgis.com/datasets/CoSAGIS::sidewalks/about,pedestrian
FromStreet,FromStreet,esriFieldTypeString,ARROW SPG; MOREY PEAK; E LOOP 1604 N; ADELE ST; PALO BLANCO; CLUBHILL; PLEASANTON RD; CASSANDRA; TBD; MOANA DR; CAPOTILLO; CAMIER CV; RANCH PEAK; E ROSEWOOD AVE; SIDNEY BROOKS; BULVERDE RD; BONHAM; ST ANTHONY AVE; ALAMO BLANCO; NACOGDOCHES RD,,12560,0.0,,San Antonio Sidewalks,https://opendata-cosagis.opendata.arcgis.com/datasets/CoSAGIS::sidewalks/about,pedestrian
ToStreet,ToStreet,esriFieldTypeString,ARROW STONE; MT MARCY; SHALLOW BANK; CLARK AVE; WEAVER ST; CLUBHILL; WALHALLA AVE; JENNIFER DR; TBD; WAIKIKI DR; TERRA LOOP RD; Poesta; RANCH PEAK; E LULLWOOD AVE; SIDNEY BROOKS; LIATRIS LN; ELM ST; S NEW BRAUNFELS AVE; CUL-DE-SAC; SAGEBRUSH LN,,12562,0.0,,San Antonio Sidewalks,https://opendata-cosagis.opendata.arcgis.com/datasets/CoSAGIS::sidewalks/about,pedestrian
Length,Length,esriFieldTypeDouble,385.266; 629.569; 1952.714; 629.624; 201.056; 433.291; 75.725; 470.499; 655.710; 262.188; 163.739; 225.791; 202.064; 269.867; 271.344; 2076.568; 22.785; 623.815; 256.635; 49.933,"MIN: 0.0, MAX: 10455.952, AVG: 441.211",98486,0.0,,San Antonio Sidewalks,https://opendata-cosagis.opendata.arcgis.com/datasets/CoSAGIS::sidewalks/about,pedestrian
MaintenanceResponsibility,MaintenanceResponsibility,esriFieldTypeString,Balcones Heights; Brooks City Base; Selma; Alamo Heights; Converse; Terrell Hills; TXDOT; COSA -  Public Works Dept; Private - Gated Community; TBD; COSA - Parks and Recreation Dept; Bexar County; COSA - Aviation Dept; Helotes; COSA - Public Works Dept; COSA - Convention & Sports Facilities; Port Authority of San Antonio; Private - Planned Unit Development; Brooks Development Authority,,28,0.0,,San Antonio Sidewalks,https://opendata-cosagis.opendata.arcgis.com/datasets/CoSAGIS::sidewalks/about,pedestrian
Status,Status,esriFieldTypeString,Non-Existing; Existing; TBD; Private; Inactive; Active,,6,0.0,,San Antonio Sidewalks,https://opendata-cosagis.opendata.arcgis.com/datasets/CoSAGIS::sidewalks/about,pedestrian
SidewalkScore,SidewalkScore,esriFieldTypeDouble,-999; 0; 33.53; 22.05; 57.5; 43.13; 41.37; 73.333; 45; 38.2; 39.97; 36.37; 51.83; 44.48; 22.5; 30; 56.58; 13.333; 52.28; 33.333,"MIN: -999.0, MAX: 100.0, AVG: -150.168",150,0.0,,San Antonio Sidewalks,https://opendata-cosagis.opendata.arcgis.com/datasets/CoSAGIS::sidewalks/about,pedestrian
Shape__Length,Shape__Length,esriFieldTypeDouble,3.426; 3.596; 3.613; 3.662; 3.680; 3.696; 3.762; 3.781; 3.922; 3.954; 4.227; 4.348; 4.684; 4.716; 4.762; 4.961; 5.046; 5.053; 5.081; 5.104,"MIN: 3.426, MAX: 10455.952, AVG: 441.087",98561,0.0,,San Antonio Sidewalks,https://opendata-cosagis.opendata.arcgis.com/datasets/CoSAGIS::sidewalks/about,pedestrian
OBJECTID,OBJECTID,esriFieldTypeOID,6; 12; 28; 13; 10; 44; 16; 8; 2; 33; 17; 36; 49; 56; 4; 46; 3; 25; 7; 42,,50,0.0,,Houston Critical Bike Gaps,https://geohub.houstontx.gov/datasets/cohpwe::critical-bike-gaps/about,bike
Shape__Length,Shape__Length,esriFieldTypeDouble,42.360; 95.366; 115.572; 154.359; 188.158; 234.636; 329.317; 342.255; 344.041; 439.616; 456.885; 477.826; 482.681; 492.086; 498.542; 522.321; 544.663; 572.580; 575.616; 630.035,"MIN: 42.361, MAX: 9043.098, AVG: 1177.895",50,0.0,,Houston Critical Bike Gaps,https://geohub.houstontx.gov/datasets/cohpwe::critical-bike-gaps/about,bike
State,State,esriFieldTypeString,TX; KS; WI; PA; DE; IN; IL; NH; MD; CO; DC; MI; VA; ME; AK; SC; RI; WA; MA; NV,,47,0.0,,USDOT National Bike Network,https://data.transportation.gov/stories/s/National-Bicycle-Network/88zh-3rqb/,bike
FeatureID,FeatureID,esriFieldTypeInteger,1; 2; 3; 4; 5; 6; 7; 8; 9; 10; 11; 12; 13; 14; 15; 16; 17; 18; 19; 20,"MIN: 1.0, MAX: 40315.0, AVG: 8306.445",40315,0.0,,USDOT National Bike Network,https://data.transportation.gov/stories/s/National-Bicycle-Network/88zh-3rqb/,bike
